Date,Country,Product,Price
07/08/2017,LT,fuel_oil_2,280
07/08/2017,LT,LPG,521.2
07/08/2017,LU,exchange_rate,1139
07/08/2017,LU,euro95,968
07/08/2017,LU,diesel,496
07/08/2017,LU,heading_oil,
07/08/2017,LU,fuel_oil_1,
07/08/2017,LU,fuel_oil_2,451
07/08/2017,LV,exchange_rate,1
07/08/2017,LV,euro95,1088.6
07/08/2017,LV,diesel,961.7
07/08/2017,LV,heading_oil,574.9
07/08/2017,LV,fuel_oil_1,
07/08/2017,LV,fuel_oil_2,
07/08/2017,LV,LPG,523.4
07/08/2017,MT,exchange_rate,1310
07/08/2017,MT,euro95,1180
07/08/2017,MT,diesel,1000
07/08/2017,MT,heading_oil,
07/08/2017,MT,fuel_oil_1,
07/08/2017,MT,fuel_oil_2,
07/08/2017,NL,exchange_rate,1530
07/08/2017,NL,euro95,1195
07/08/2017,NL,diesel,988
07/08/2017,NL,heading_oil,558
07/08/2017,NL,fuel_oil_1,
07/08/2017,NL,fuel_oil_2,570
07/08/2017,PL,exchange_rate,0.235194506
07/08/2017,PL,euro95,1052.9
07/08/2017,PL,diesel,1009.7
07/08/2017,PL,heading_oil,646.4
07/08/2017,PL,fuel_oil_1,362.7
07/08/2017,PL,fuel_oil_2,276.5
07/08/2017,PL,LPG,445.9
07/08/2017,PT,exchange_rate,1432
07/08/2017,PT,euro95,1212
07/08/2017,PT,diesel,1013
07/08/2017,PT,heading_oil,537.6
07/08/2017,PT,fuel_oil_1,
07/08/2017,PT,fuel_oil_2,546
07/08/2017,RO,exchange_rate,0.219106047
07/08/2017,RO,euro95,1013.1
07/08/2017,RO,diesel,1001.1
07/08/2017,RO,heading_oil,801.8
07/08/2017,RO,fuel_oil_1,363.4
07/08/2017,RO,fuel_oil_2,
07/08/2017,RO,LPG,493.4
07/08/2017,SE,exchange_rate,0.103977125
07/08/2017,SE,euro95,1413.2
07/08/2017,SE,diesel,1362.4
07/08/2017,SE,heading_oil,1048.9
07/08/2017,SE,fuel_oil_1,780.7
07/08/2017,SE,fuel_oil_2,
07/08/2017,SE,LPG,
07/08/2017,SI,exchange_rate,1
07/08/2017,SI,euro95,1237.5
07/08/2017,SI,diesel,1148.4
07/08/2017,SI,heading_oil,786.3
07/08/2017,SI,fuel_oil_1,504.1
07/08/2017,SI,fuel_oil_2,
07/08/2017,SI,LPG,627
07/08/2017,SK,exchange_rate,1
07/08/2017,SK,euro95,1260
07/08/2017,SK,diesel,1085
07/08/2017,SK,heading_oil,
07/08/2017,SK,fuel_oil_1,447.2
07/08/2017,SK,fuel_oil_2,440.6
07/08/2017,SK,LPG,560
31/07/2017,EU,exchange_rate,1312.20
31/07/2017,EU,euro95,1164.82
31/07/2017,EU,diesel,617.05
31/07/2017,EU,heading_oil,405.27
31/07/2017,EU,fuel_oil_1,401.53
31/07/2017,EU,fuel_oil_2,522.05
31/07/2017,EUR,exchange_rate,1361.74
31/07/2017,EUR,euro95,1162.24
31/07/2017,EUR,diesel,600.45
31/07/2017,EUR,heading_oil,376.89
31/07/2017,EUR,fuel_oil_1,438.81
31/07/2017,EUR,fuel_oil_2,588.83
31/07/2017,AT,exchange_rate,1144
31/07/2017,AT,euro95,1058
31/07/2017,AT,diesel,653.2
31/07/2017,AT,heading_oil,365.7
31/07/2017,AT,fuel_oil_1,
31/07/2017,AT,fuel_oil_2,
31/07/2017,BE,exchange_rate,1297.6
31/07/2017,BE,euro95,1196.5
31/07/2017,BE,diesel,525.2
31/07/2017,BE,heading_oil,285.9
31/07/2017,BE,fuel_oil_1,
31/07/2017,BE,fuel_oil_2,440
31/07/2017,BG,exchange_rate,0.511299724
31/07/2017,BG,euro95,998.6
31/07/2017,BG,diesel,966.7
31/07/2017,BG,heading_oil,886
31/07/2017,BG,fuel_oil_1,
31/07/2017,BG,fuel_oil_2,
31/07/2017,BG,LPG,444.8
31/07/2017,CY,exchange_rate,1
31/07/2017,CY,euro95,1158.8
31/07/2017,CY,diesel,1153.9
31/07/2017,CY,heading_oil,760.7
31/07/2017,CY,fuel_oil_1,568.1
31/07/2017,CY,fuel_oil_2,
31/07/2017,CY,LPG,
31/07/2017,CZ,exchange_rate,0.038345029
31/07/2017,CZ,euro95,1122.6
31/07/2017,CZ,diesel,1082.3
31/07/2017,CZ,heading_oil,598.8
31/07/2017,CZ,fuel_oil_1,289.6
31/07/2017,CZ,fuel_oil_2,
31/07/2017,CZ,LPG,509.2
31/07/2017,DE,exchange_rate,1348
31/07/2017,DE,euro95,1134
31/07/2017,DE,diesel,561.4
31/07/2017,DE,heading_oil,
31/07/2017,DE,fuel_oil_1,
31/07/2017,DE,fuel_oil_2,529
31/07/2017,DK,exchange_rate,0.13447367
31/07/2017,DK,euro95,1469.8
31/07/2017,DK,diesel,1223.7
31/07/2017,DK,heading_oil,1105.8
31/07/2017,DK,fuel_oil_1,759.9
31/07/2017,DK,fuel_oil_2,
31/07/2017,DK,LPG,
31/07/2017,EE,exchange_rate,1
31/07/2017,EE,euro95,1142
31/07/2017,EE,diesel,1123
31/07/2017,EE,heading_oil,696
31/07/2017,EE,fuel_oil_1,
31/07/2017,EE,fuel_oil_2,
31/07/2017,EE,LPG,559
31/07/2017,ES,exchange_rate,1180.9
31/07/2017,ES,euro95,1061
31/07/2017,ES,diesel,594.2
31/07/2017,ES,heading_oil,329.8
31/07/2017,ES,fuel_oil_1,
31/07/2017,ES,fuel_oil_2,602.7
31/07/2017,FI,exchange_rate,1451
31/07/2017,FI,euro95,1256
31/07/2017,FI,diesel,856
31/07/2017,FI,heading_oil,
31/07/2017,FI,fuel_oil_1,
31/07/2017,FI,fuel_oil_2,
31/07/2017,FR,exchange_rate,1317.9
31/07/2017,FR,euro95,1173.9
31/07/2017,FR,diesel,687.5
31/07/2017,FR,heading_oil,429
31/07/2017,FR,fuel_oil_1,
31/07/2017,FR,fuel_oil_2,745
31/07/2017,GR,exchange_rate,1470
31/07/2017,GR,euro95,1221
31/07/2017,GR,diesel,
31/07/2017,GR,heading_oil,386.4
31/07/2017,GR,fuel_oil_1,
31/07/2017,GR,fuel_oil_2,
31/07/2017,HR,exchange_rate,0.134934557
31/07/2017,HR,euro95,1237.9
31/07/2017,HR,diesel,1139.1
31/07/2017,HR,heading_oil,579.5
31/07/2017,HR,fuel_oil_1,425.7
31/07/2017,HR,fuel_oil_2,
31/07/2017,HR,LPG,567.7
31/07/2017,HU,exchange_rate,0.003282779
31/07/2017,HU,euro95,1119.4
31/07/2017,HU,diesel,1112.2
31/07/2017,HU,heading_oil,1112.2
31/07/2017,HU,fuel_oil_1,420.5
31/07/2017,HU,fuel_oil_2,
31/07/2017,HU,LPG,694.6
31/07/2017,IE,exchange_rate,1299
31/07/2017,IE,euro95,1179
31/07/2017,IE,diesel,581.9
31/07/2017,IE,heading_oil,671.9
31/07/2017,IE,fuel_oil_1,
31/07/2017,IE,fuel_oil_2,
31/07/2017,IT,exchange_rate,1494.2
31/07/2017,IT,euro95,1341.5
31/07/2017,IT,diesel,1132.3
31/07/2017,IT,heading_oil,358.4
31/07/2017,IT,fuel_oil_1,
31/07/2017,IT,fuel_oil_2,612.5
31/07/2017,LT,exchange_rate,1
31/07/2017,LT,euro95,1106.1
31/07/2017,LT,diesel,991
31/07/2017,LT,heading_oil,568.9
31/07/2017,LT,fuel_oil_1,
31/07/2017,LT,fuel_oil_2,280
31/07/2017,LT,LPG,520.3
31/07/2017,LU,exchange_rate,1118
31/07/2017,LU,euro95,950
31/07/2017,LU,diesel,496
31/07/2017,LU,heading_oil,
31/07/2017,LU,fuel_oil_1,
31/07/2017,LU,fuel_oil_2,431
31/07/2017,LV,exchange_rate,1
31/07/2017,LV,euro95,1089.6
31/07/2017,LV,diesel,960.4
31/07/2017,LV,heading_oil,573.6
31/07/2017,LV,fuel_oil_1,
31/07/2017,LV,fuel_oil_2,
31/07/2017,LV,LPG,523.4
31/07/2017,MT,exchange_rate,1310
31/07/2017,MT,euro95,1180
31/07/2017,MT,diesel,1000
31/07/2017,MT,heading_oil,
31/07/2017,MT,fuel_oil_1,
31/07/2017,MT,fuel_oil_2,
31/07/2017,NL,exchange_rate,1522
31/07/2017,NL,euro95,1187
31/07/2017,NL,diesel,989
31/07/2017,NL,heading_oil,564
31/07/2017,NL,fuel_oil_1,
31/07/2017,NL,fuel_oil_2,558
31/07/2017,PL,exchange_rate,0.235332878
31/07/2017,PL,euro95,1047.9
31/07/2017,PL,diesel,1001
31/07/2017,PL,heading_oil,655.7
31/07/2017,PL,fuel_oil_1,364.4
31/07/2017,PL,fuel_oil_2,271.5
31/07/2017,PL,LPG,446.2
31/07/2017,PT,exchange_rate,1424
31/07/2017,PT,euro95,1201
31/07/2017,PT,diesel,1008
31/07/2017,PT,heading_oil,530.5
31/07/2017,PT,fuel_oil_1,
31/07/2017,PT,fuel_oil_2,545
31/07/2017,RO,exchange_rate,0.219346348
31/07/2017,RO,euro95,1004.5
31/07/2017,RO,diesel,993.5
31/07/2017,RO,heading_oil,829.8
31/07/2017,RO,fuel_oil_1,355.9
31/07/2017,RO,fuel_oil_2,
31/07/2017,RO,LPG,492
31/07/2017,SE,exchange_rate,0.104796538
31/07/2017,SE,euro95,1424.3
31/07/2017,SE,diesel,1373.2
31/07/2017,SE,heading_oil,1057.2
31/07/2017,SE,fuel_oil_1,786.8
31/07/2017,SE,fuel_oil_2,
31/07/2017,SE,LPG,
31/07/2017,SI,exchange_rate,1
31/07/2017,SI,euro95,1233.7
31/07/2017,SI,diesel,1150.1
31/07/2017,SI,heading_oil,789.8
31/07/2017,SI,fuel_oil_1,497.1
31/07/2017,SI,fuel_oil_2,
31/07/2017,SI,LPG,633.5
31/07/2017,SK,exchange_rate,1
31/07/2017,SK,euro95,1258
31/07/2017,SK,diesel,1084
31/07/2017,SK,heading_oil,
31/07/2017,SK,fuel_oil_1,447.2
31/07/2017,SK,fuel_oil_2,440.6
31/07/2017,SK,LPG,563
24/07/2017,EU,exchange_rate,1310.25
24/07/2017,EU,euro95,1162.22
24/07/2017,EU,diesel,613.89
24/07/2017,EU,heading_oil,408.97
24/07/2017,EU,fuel_oil_1,397.91
24/07/2017,EU,fuel_oil_2,514.24
24/07/2017,EUR,exchange_rate,1361.48
24/07/2017,EUR,euro95,1161.21
24/07/2017,EUR,diesel,597.99
24/07/2017,EUR,heading_oil,381.47
24/07/2017,EUR,fuel_oil_1,433.99
24/07/2017,EUR,fuel_oil_2,588.56
24/07/2017,AT,exchange_rate,1146
24/07/2017,AT,euro95,1058
24/07/2017,AT,diesel,646.1
24/07/2017,AT,heading_oil,360.7
24/07/2017,AT,fuel_oil_1,
24/07/2017,AT,fuel_oil_2,
24/07/2017,BE,exchange_rate,1308
24/07/2017,BE,euro95,1216.1
24/07/2017,BE,diesel,525.2
24/07/2017,BE,heading_oil,285.9
24/07/2017,BE,fuel_oil_1,
24/07/2017,BE,fuel_oil_2,424
24/07/2017,BG,exchange_rate,0.511299724
24/07/2017,BG,euro95,997.9
24/07/2017,BG,diesel,960.9
24/07/2017,BG,heading_oil,901.3
24/07/2017,BG,fuel_oil_1,
24/07/2017,BG,fuel_oil_2,
24/07/2017,BG,LPG,445.5
24/07/2017,CY,exchange_rate,1
24/07/2017,CY,euro95,1158.8
24/07/2017,CY,diesel,1145.8
24/07/2017,CY,heading_oil,760.7
24/07/2017,CY,fuel_oil_1,568.1
24/07/2017,CY,fuel_oil_2,
24/07/2017,CY,LPG,
24/07/2017,CZ,exchange_rate,0.038426068
24/07/2017,CZ,euro95,1127.1
24/07/2017,CZ,diesel,1087.6
24/07/2017,CZ,heading_oil,594.6
24/07/2017,CZ,fuel_oil_1,276.7
24/07/2017,CZ,fuel_oil_2,
24/07/2017,CZ,LPG,513.4
24/07/2017,DE,exchange_rate,1347
24/07/2017,DE,euro95,1128
24/07/2017,DE,diesel,561.4
24/07/2017,DE,heading_oil,
24/07/2017,DE,fuel_oil_1,
24/07/2017,DE,fuel_oil_2,532
24/07/2017,DK,exchange_rate,0.134479095
24/07/2017,DK,euro95,1469.9
24/07/2017,DK,diesel,1210.3
24/07/2017,DK,heading_oil,1092.4
24/07/2017,DK,fuel_oil_1,759.9
24/07/2017,DK,fuel_oil_2,
24/07/2017,DK,LPG,
24/07/2017,EE,exchange_rate,1
24/07/2017,EE,euro95,1155
24/07/2017,EE,diesel,1125
24/07/2017,EE,heading_oil,696
24/07/2017,EE,fuel_oil_1,
24/07/2017,EE,fuel_oil_2,
24/07/2017,EE,LPG,557
24/07/2017,ES,exchange_rate,1176.9
24/07/2017,ES,euro95,1054.4
24/07/2017,ES,diesel,595.1
24/07/2017,ES,heading_oil,343
24/07/2017,ES,fuel_oil_1,
24/07/2017,ES,fuel_oil_2,603
24/07/2017,FI,exchange_rate,1452
24/07/2017,FI,euro95,1253
24/07/2017,FI,diesel,836
24/07/2017,FI,heading_oil,
24/07/2017,FI,fuel_oil_1,
24/07/2017,FI,fuel_oil_2,
24/07/2017,FR,exchange_rate,1328.3
24/07/2017,FR,euro95,1180.8
24/07/2017,FR,diesel,681.4
24/07/2017,FR,heading_oil,421
24/07/2017,FR,fuel_oil_1,
24/07/2017,FR,fuel_oil_2,742
24/07/2017,GR,exchange_rate,1469
24/07/2017,GR,euro95,1220
24/07/2017,GR,diesel,
24/07/2017,GR,heading_oil,380.5
24/07/2017,GR,fuel_oil_1,
24/07/2017,GR,fuel_oil_2,
24/07/2017,HR,exchange_rate,0.134956409
24/07/2017,HR,euro95,1223.7
24/07/2017,HR,diesel,1129.7
24/07/2017,HR,heading_oil,571.5
24/07/2017,HR,fuel_oil_1,425.8
24/07/2017,HR,fuel_oil_2,
24/07/2017,HR,LPG,550
24/07/2017,HU,exchange_rate,0.003277077
24/07/2017,HU,euro95,1116.7
24/07/2017,HU,diesel,1111.6
24/07/2017,HU,heading_oil,1111.6
24/07/2017,HU,fuel_oil_1,419.8
24/07/2017,HU,fuel_oil_2,
24/07/2017,HU,LPG,691.3
24/07/2017,IE,exchange_rate,1319
24/07/2017,IE,euro95,1199
24/07/2017,IE,diesel,579.8
24/07/2017,IE,heading_oil,661.6
24/07/2017,IE,fuel_oil_1,
24/07/2017,IE,fuel_oil_2,
24/07/2017,IT,exchange_rate,1489.8
24/07/2017,IT,euro95,1336.9
24/07/2017,IT,diesel,1126.6
24/07/2017,IT,heading_oil,355.7
24/07/2017,IT,fuel_oil_1,
24/07/2017,IT,fuel_oil_2,612
24/07/2017,LT,exchange_rate,1
24/07/2017,LT,euro95,1095.2
24/07/2017,LT,diesel,987
24/07/2017,LT,heading_oil,568.9
24/07/2017,LT,fuel_oil_1,
24/07/2017,LT,fuel_oil_2,280
24/07/2017,LT,LPG,520.9
24/07/2017,LU,exchange_rate,1118
24/07/2017,LU,euro95,950
24/07/2017,LU,diesel,496
24/07/2017,LU,heading_oil,
24/07/2017,LU,fuel_oil_1,
24/07/2017,LU,fuel_oil_2,410
24/07/2017,LV,exchange_rate,1
24/07/2017,LV,euro95,1091.1
24/07/2017,LV,diesel,963.5
24/07/2017,LV,heading_oil,576.7
24/07/2017,LV,fuel_oil_1,
24/07/2017,LV,fuel_oil_2,
24/07/2017,LV,LPG,528.3
24/07/2017,MT,exchange_rate,1310
24/07/2017,MT,euro95,1180
24/07/2017,MT,diesel,1000
24/07/2017,MT,heading_oil,
24/07/2017,MT,fuel_oil_1,
24/07/2017,MT,fuel_oil_2,
24/07/2017,NL,exchange_rate,1522
24/07/2017,NL,euro95,1184
24/07/2017,NL,diesel,974
24/07/2017,NL,heading_oil,537
24/07/2017,NL,fuel_oil_1,
24/07/2017,NL,fuel_oil_2,555
24/07/2017,PL,exchange_rate,0.235804565
24/07/2017,PL,euro95,1026.5
24/07/2017,PL,diesel,982.8
24/07/2017,PL,heading_oil,634.4
24/07/2017,PL,fuel_oil_1,363.4
24/07/2017,PL,fuel_oil_2,272
24/07/2017,PL,LPG,424
24/07/2017,PT,exchange_rate,1425
24/07/2017,PT,euro95,1198
24/07/2017,PT,diesel,1004
24/07/2017,PT,heading_oil,527.6
24/07/2017,PT,fuel_oil_1,
24/07/2017,PT,fuel_oil_2,549
24/07/2017,RO,exchange_rate,0.219115649
24/07/2017,RO,euro95,1006.5
24/07/2017,RO,diesel,991.7
24/07/2017,RO,heading_oil,782.5
24/07/2017,RO,fuel_oil_1,361
24/07/2017,RO,fuel_oil_2,
24/07/2017,RO,LPG,493.4
24/07/2017,SE,exchange_rate,0.104293775
24/07/2017,SE,euro95,1417.5
24/07/2017,SE,diesel,1366.6
24/07/2017,SE,heading_oil,1052.1
24/07/2017,SE,fuel_oil_1,783
24/07/2017,SE,fuel_oil_2,
24/07/2017,SE,LPG,
24/07/2017,SI,exchange_rate,1
24/07/2017,SI,euro95,1228.7
24/07/2017,SI,diesel,1141.9
24/07/2017,SI,heading_oil,783.7
24/07/2017,SI,fuel_oil_1,497.1
24/07/2017,SI,fuel_oil_2,
24/07/2017,SI,LPG,633.8
24/07/2017,SK,exchange_rate,1
24/07/2017,SK,euro95,1241
24/07/2017,SK,diesel,1071
24/07/2017,SK,heading_oil,
24/07/2017,SK,fuel_oil_1,442.3
24/07/2017,SK,fuel_oil_2,435.7
24/07/2017,SK,LPG,561
17/07/2017,EU,exchange_rate,1312.94
17/07/2017,EU,euro95,1162.28
17/07/2017,EU,diesel,612.02
17/07/2017,EU,heading_oil,408.72
17/07/2017,EU,fuel_oil_1,402.75
17/07/2017,EU,fuel_oil_2,515.96
17/07/2017,EUR,exchange_rate,1358.75
17/07/2017,EUR,euro95,1157.52
17/07/2017,EUR,diesel,595.79
17/07/2017,EUR,heading_oil,380.6
17/07/2017,EUR,fuel_oil_1,440.05
17/07/2017,EUR,fuel_oil_2,589.2
17/07/2017,AT,exchange_rate,1144
17/07/2017,AT,euro95,1056
17/07/2017,AT,diesel,641.3
17/07/2017,AT,heading_oil,360.7
17/07/2017,AT,fuel_oil_1,
17/07/2017,AT,fuel_oil_2,
17/07/2017,BE,exchange_rate,1295
17/07/2017,BE,euro95,1198.3
17/07/2017,BE,diesel,510.2
17/07/2017,BE,heading_oil,276.9
17/07/2017,BE,fuel_oil_1,
17/07/2017,BE,fuel_oil_2,415
17/07/2017,BG,exchange_rate,0.511299724
17/07/2017,BG,euro95,1000.1
17/07/2017,BG,diesel,961
17/07/2017,BG,heading_oil,901.3
17/07/2017,BG,fuel_oil_1,
17/07/2017,BG,fuel_oil_2,
17/07/2017,BG,LPG,447
17/07/2017,CY,exchange_rate,1
17/07/2017,CY,euro95,1158.9
17/07/2017,CY,diesel,1145.8
17/07/2017,CY,heading_oil,760.7
17/07/2017,CY,fuel_oil_1,568.1
17/07/2017,CY,fuel_oil_2,
17/07/2017,CY,LPG,
17/07/2017,CZ,exchange_rate,0.038328862
17/07/2017,CZ,euro95,1126.1
17/07/2017,CZ,diesel,1086.2
17/07/2017,CZ,heading_oil,589.3
17/07/2017,CZ,fuel_oil_1,291.2
17/07/2017,CZ,fuel_oil_2,
17/07/2017,CZ,LPG,513.6
17/07/2017,DE,exchange_rate,1349
17/07/2017,DE,euro95,1129
17/07/2017,DE,diesel,563
17/07/2017,DE,heading_oil,
17/07/2017,DE,fuel_oil_1,
17/07/2017,DE,fuel_oil_2,530.8
17/07/2017,DK,exchange_rate,0.134471862
17/07/2017,DK,euro95,1469.8
17/07/2017,DK,diesel,1196.8
17/07/2017,DK,heading_oil,1078.9
17/07/2017,DK,fuel_oil_1,759.9
17/07/2017,DK,fuel_oil_2,
17/07/2017,DK,LPG,
17/07/2017,EE,exchange_rate,1
17/07/2017,EE,euro95,1155
17/07/2017,EE,diesel,1125
17/07/2017,EE,heading_oil,696
17/07/2017,EE,fuel_oil_1,
17/07/2017,EE,fuel_oil_2,
17/07/2017,EE,LPG,557
17/07/2017,ES,exchange_rate,1172.5
17/07/2017,ES,euro95,1048.2
17/07/2017,ES,diesel,595.5
17/07/2017,ES,heading_oil,342
17/07/2017,ES,fuel_oil_1,
17/07/2017,ES,fuel_oil_2,606.1
17/07/2017,FI,exchange_rate,1451
17/07/2017,FI,euro95,1255
17/07/2017,FI,diesel,836
17/07/2017,FI,heading_oil,
17/07/2017,FI,fuel_oil_1,
17/07/2017,FI,fuel_oil_2,
17/07/2017,FR,exchange_rate,1322.6
17/07/2017,FR,euro95,1173.6
17/07/2017,FR,diesel,676.5
17/07/2017,FR,heading_oil,419.3
17/07/2017,FR,fuel_oil_1,
17/07/2017,FR,fuel_oil_2,742.2
17/07/2017,GR,exchange_rate,1460
17/07/2017,GR,euro95,1221
17/07/2017,GR,diesel,
17/07/2017,GR,heading_oil,383.3
17/07/2017,GR,fuel_oil_1,
17/07/2017,GR,fuel_oil_2,
17/07/2017,HR,exchange_rate,0.134932736
17/07/2017,HR,euro95,1229.9
17/07/2017,HR,diesel,1135.3
17/07/2017,HR,heading_oil,577.2
17/07/2017,HR,fuel_oil_1,425.7
17/07/2017,HR,fuel_oil_2,
17/07/2017,HR,LPG,547
17/07/2017,HU,exchange_rate,0.00326744
17/07/2017,HU,euro95,1113.1
17/07/2017,HU,diesel,1107.8
17/07/2017,HU,heading_oil,1107.8
17/07/2017,HU,fuel_oil_1,418.6
17/07/2017,HU,fuel_oil_2,
17/07/2017,HU,LPG,687.4
17/07/2017,IE,exchange_rate,1329
17/07/2017,IE,euro95,1209
17/07/2017,IE,diesel,577.9
17/07/2017,IE,heading_oil,661.1
17/07/2017,IE,fuel_oil_1,
17/07/2017,IE,fuel_oil_2,
17/07/2017,IT,exchange_rate,1487.3
17/07/2017,IT,euro95,1334.7
17/07/2017,IT,diesel,1118.3
17/07/2017,IT,heading_oil,347.1
17/07/2017,IT,fuel_oil_1,
17/07/2017,IT,fuel_oil_2,612.9
17/07/2017,LT,exchange_rate,1
17/07/2017,LT,euro95,1104.9
17/07/2017,LT,diesel,989
17/07/2017,LT,heading_oil,568.9
17/07/2017,LT,fuel_oil_1,
17/07/2017,LT,fuel_oil_2,280
17/07/2017,LT,LPG,520.7
17/07/2017,LU,exchange_rate,1118
17/07/2017,LU,euro95,955
17/07/2017,LU,diesel,480
17/07/2017,LU,heading_oil,
17/07/2017,LU,fuel_oil_1,
17/07/2017,LU,fuel_oil_2,410
17/07/2017,LV,exchange_rate,1
17/07/2017,LV,euro95,1109.1
17/07/2017,LV,diesel,981.4
17/07/2017,LV,heading_oil,594.6
17/07/2017,LV,fuel_oil_1,
17/07/2017,LV,fuel_oil_2,
17/07/2017,LV,LPG,525
17/07/2017,MT,exchange_rate,1310
17/07/2017,MT,euro95,1180
17/07/2017,MT,diesel,1000
17/07/2017,MT,heading_oil,
17/07/2017,MT,fuel_oil_1,
17/07/2017,MT,fuel_oil_2,
17/07/2017,NL,exchange_rate,1506
17/07/2017,NL,euro95,1170
17/07/2017,NL,diesel,977
17/07/2017,NL,heading_oil,540
17/07/2017,NL,fuel_oil_1,
17/07/2017,NL,fuel_oil_2,562
17/07/2017,PL,exchange_rate,0.237642586
17/07/2017,PL,euro95,1035.4
17/07/2017,PL,diesel,990.5
17/07/2017,PL,heading_oil,642.6
17/07/2017,PL,fuel_oil_1,375.2
17/07/2017,PL,fuel_oil_2,272.6
17/07/2017,PL,LPG,427.9
17/07/2017,PT,exchange_rate,1421
17/07/2017,PT,euro95,1197
17/07/2017,PT,diesel,1006
17/07/2017,PT,heading_oil,533.8
17/07/2017,PT,fuel_oil_1,
17/07/2017,PT,fuel_oil_2,550
17/07/2017,RO,exchange_rate,0.219307864
17/07/2017,RO,euro95,997.2
17/07/2017,RO,diesel,977.2
17/07/2017,RO,heading_oil,843.2
17/07/2017,RO,fuel_oil_1,368.7
17/07/2017,RO,fuel_oil_2,
17/07/2017,RO,LPG,493.2
17/07/2017,SE,exchange_rate,0.104821803
17/07/2017,SE,euro95,1424.6
17/07/2017,SE,diesel,1373.5
17/07/2017,SE,heading_oil,1057.4
17/07/2017,SE,fuel_oil_1,787
17/07/2017,SE,fuel_oil_2,
17/07/2017,SE,LPG,
17/07/2017,SI,exchange_rate,1
17/07/2017,SI,euro95,1226.3
17/07/2017,SI,diesel,1135.9
17/07/2017,SI,heading_oil,778.2
17/07/2017,SI,fuel_oil_1,497.1
17/07/2017,SI,fuel_oil_2,
17/07/2017,SI,LPG,638
17/07/2017,SK,exchange_rate,1
17/07/2017,SK,euro95,1242
17/07/2017,SK,diesel,1072
17/07/2017,SK,heading_oil,
17/07/2017,SK,fuel_oil_1,448.5
17/07/2017,SK,fuel_oil_2,441.8
17/07/2017,SK,LPG,564
10/07/2017,EU,exchange_rate,1309.03
10/07/2017,EU,euro95,1159.47
10/07/2017,EU,diesel,618.33
10/07/2017,EU,heading_oil,415.33
10/07/2017,EU,fuel_oil_1,400.96
10/07/2017,EU,fuel_oil_2,517.3
10/07/2017,EUR,exchange_rate,1357.88
10/07/2017,EUR,euro95,1156.24
10/07/2017,EUR,diesel,602.77
10/07/2017,EUR,heading_oil,387.53
10/07/2017,EUR,fuel_oil_1,438.23
10/07/2017,EUR,fuel_oil_2,591.88
10/07/2017,AT,exchange_rate,1148
10/07/2017,AT,euro95,1062
10/07/2017,AT,diesel,639.2
10/07/2017,AT,heading_oil,365.7
10/07/2017,AT,fuel_oil_1,
10/07/2017,AT,fuel_oil_2,
10/07/2017,BE,exchange_rate,1323.2
10/07/2017,BE,euro95,1227.4
10/07/2017,BE,diesel,530
10/07/2017,BE,heading_oil,290.2
10/07/2017,BE,fuel_oil_1,
10/07/2017,BE,fuel_oil_2,431
10/07/2017,BG,exchange_rate,0.511299724
10/07/2017,BG,euro95,1002.3
10/07/2017,BG,diesel,960.8
10/07/2017,BG,heading_oil,901.3
10/07/2017,BG,fuel_oil_1,
10/07/2017,BG,fuel_oil_2,
10/07/2017,BG,LPG,449.8
10/07/2017,CY,exchange_rate,1
10/07/2017,CY,euro95,1160
10/07/2017,CY,diesel,1147.8
10/07/2017,CY,heading_oil,761.1
10/07/2017,CY,fuel_oil_1,568.1
10/07/2017,CY,fuel_oil_2,
10/07/2017,CY,LPG,
10/07/2017,CZ,exchange_rate,0.038320049
10/07/2017,CZ,euro95,1127.9
10/07/2017,CZ,diesel,1088.2
10/07/2017,CZ,heading_oil,606.6
10/07/2017,CZ,fuel_oil_1,291.1
10/07/2017,CZ,fuel_oil_2,
10/07/2017,CZ,LPG,519.6
10/07/2017,DE,exchange_rate,1342
10/07/2017,DE,euro95,1121
10/07/2017,DE,diesel,572
10/07/2017,DE,heading_oil,
10/07/2017,DE,fuel_oil_1,
10/07/2017,DE,fuel_oil_2,535
10/07/2017,DK,exchange_rate,0.134470054
10/07/2017,DK,euro95,1456.3
10/07/2017,DK,diesel,1210.2
10/07/2017,DK,heading_oil,1092.3
10/07/2017,DK,fuel_oil_1,759.9
10/07/2017,DK,fuel_oil_2,
10/07/2017,DK,LPG,
10/07/2017,EE,exchange_rate,1
10/07/2017,EE,euro95,1155
10/07/2017,EE,diesel,1125
10/07/2017,EE,heading_oil,696
10/07/2017,EE,fuel_oil_1,
10/07/2017,EE,fuel_oil_2,
10/07/2017,EE,LPG,557
10/07/2017,ES,exchange_rate,1174.6
10/07/2017,ES,euro95,1048.7
10/07/2017,ES,diesel,596.4
10/07/2017,ES,heading_oil,353.1
10/07/2017,ES,fuel_oil_1,
10/07/2017,ES,fuel_oil_2,621.3
10/07/2017,FI,exchange_rate,1448
10/07/2017,FI,euro95,1251
10/07/2017,FI,diesel,841
10/07/2017,FI,heading_oil,
10/07/2017,FI,fuel_oil_1,
10/07/2017,FI,fuel_oil_2,
10/07/2017,FR,exchange_rate,1315.4
10/07/2017,FR,euro95,1170.3
10/07/2017,FR,diesel,680
10/07/2017,FR,heading_oil,427.6
10/07/2017,FR,fuel_oil_1,
10/07/2017,FR,fuel_oil_2,735.5
